,date,A0_Latitude,A0_Longitude,A1_Latitude,A1_Longitude,A2_Latitude,A2_Longitude,A3_Latitude,A3_Longitude,A4_Latitude,A4_Longitude,A5_Latitude,A5_Longitude
0,2019-07-01 00:00:00,-1.2733837556523993,36.83272286449367,-1.2867075085386175,36.82497121495136,-1.2970730027940054,36.804773289143604,-1.2683884055912344,36.85114738188111,-0.662938762534417,37.208730003992294,-1.2172340746915593,36.90369679218781
1,2019-07-01 03:00:00,-1.2557658017628242,36.74701524436427,-1.2683884055912344,36.85114738188111,-1.3155818750553636,36.82744776868053,-1.2166651263861818,36.84956634414971,-2.54716260531476,36.7873657017268,-1.2576623371014184,36.89020576262247
2,2019-07-01 06:00:00,-1.2570521474707401,36.84413576979157,-1.270682557686057,36.83901566042309,-1.287667156669621,36.85737989382715,-1.275000854789075,36.86056570812624,-2.54716260531476,36.7873657017268,-1.115890010421144,37.585565003281204
3,2019-07-01 09:00:00,-1.218130986184312,36.863492555807696,-1.2234914050594852,36.87996206576067,-1.275000854789075,36.86056570812624,-1.226121288287865,36.89709075812088,-2.9255715029212497,37.51420510098049,-2.0798751063499,37.4730188020633
4,2019-07-01 12:00:00,-1.2638135445084058,36.91104963219857,-1.283799060590037,36.8865317370154,-1.2343872325761687,36.8771849640564,-1.235808252357677,36.89773087042393,-2.0798751063499,37.4730188020633,-0.6847480132387507,36.98786213738023
5,2019-07-01 15:00:00,-1.2744985122983987,36.8478279199693,-1.2659534971431134,36.91827686798248,-1.2959386096899748,36.851961054533156,-1.2225871130862958,36.869196546772244,-3.05000000215335,37.7500000007305,-2.0798751063499,37.4730188020633
6,2019-07-01 18:00:00,-1.5086820182511074,37.358232040037976,-1.2959386096899748,36.851961054533156,-1.25601654012395,36.861826989061846,-1.2704749545442977,36.83208441247058,-1.2604974445554094,36.833133725426386,-3.05000000215335,37.7500000007305
7,2019-07-01 21:00:00,-1.2762972557505563,36.83566883974382,-1.2852435638077784,36.832247173567076,-1.251086820202105,36.854503854762285,-1.0576958114234,37.0325732035408,-1.150799254862168,36.968314324843,-1.52871904629841,37.126857951668896
8,2019-07-02 00:00:00,-1.2396028923262608,36.8545242490539,-1.24479007939719,36.87455455137089,-1.1950199530833208,36.91623497811656,-2.66757000345303,37.8794900011581,-1.25014875693816,36.8214609907696,-2.66757000345303,37.8794900011581
9,2019-07-02 03:00:00,-1.2697172353363715,36.85965971233435,-1.1950199530833208,36.91623497811656,-1.254733623693069,36.86959631893356,-1.3461405568787488,36.91688098078664,-2.66757000345303,37.8794900011581,-2.471671704418653,37.743999601459834
10,2019-07-02 06:00:00,-1.2688339866009801,36.83385122946044,-1.2664925453378988,36.83073726672877,-1.2697172353363715,36.85965971233435,-1.2784532674544526,36.835388295792804,-2.66757000345303,37.8794900011581,-2.0798751063499,37.4730188020633
11,2019-07-02 09:00:00,-1.2560927420607761,36.81330107340939,-1.2664925453378988,36.83073726672877,-1.2564324811510243,36.81637378809794,-1.2877013619753426,36.8324370906068,-2.54716260531476,36.7873657017268,-0.6762550130035511,37.1921754039943
12,2019-07-02 12:00:00,-1.2564324811510243,36.81637378809794,-1.3069743455977225,36.866311015519045,-1.2751208498077007,36.85873519900666,-1.2878152180677982,36.84650514316085,-0.565402313796744,37.0001786042019,-2.13887000622395,37.3808400020221
13,2019-07-02 15:00:00,-1.1360121826089413,36.975139836904155,-1.2899060637290771,36.83520664871537,-1.2968659412459005,36.86619420122188,-1.3069743455977225,36.866311015519045,-1.309929325871376,36.84437714283747,-1.1840222156980191,36.65922159518753
14,2019-07-02 18:00:00,-1.2467272063330623,36.864392471078475,-1.279048510896235,36.83351431605856,-1.2233125817210153,36.85156342094194,-1.270645325281156,36.85675096766826,-2.10000000719573,36.750000002297604,-0.9955065907355913,36.64355324657372
15,2019-07-02 21:00:00,-1.5031805384702301,37.087345904428894,-1.254077596316105,36.71734992551937,-1.2761441009511856,36.878487961260404,-1.258479669375944,36.84323544615347,-1.2960091021601952,36.85609542575037,-1.2075538246016255,36.92052793617302
16,2019-07-03 00:00:00,-1.2816327737771391,36.830606472152546,-1.26337853253316,36.86465484843754,-1.2921340497783105,36.8355376802948,-1.313930851221781,36.84560370615691,-2.15787200585139,37.60769180191321,-0.8297100124821221,37.0378200038393
