,date,A0_Latitude,A0_Longitude,A1_Latitude,A1_Longitude,A2_Latitude,A2_Longitude,A3_Latitude,A3_Longitude,A4_Latitude,A4_Longitude,A5_Latitude,A5_Longitude
0,2019-07-01 00:00:00,-1.310913840990215,36.861833796514446,-1.0752130113093699,37.0464275035354,-1.14923796102426,36.6670427033374,-1.2378142324531,36.9064549677358,-1.28142041067588,36.8226580033172,-1.0243979115317599,37.0670170035734
1,2019-07-01 03:00:00,-1.2980786940632367,36.8396894430153,-1.3956283759494201,36.9410248694783,-1.2167011111468602,36.8951638112694,-1.16878681118772,36.824270103462794,-1.45976232985904,37.00772595644271,-1.26662371084323,36.746475403361
2,2019-07-01 06:00:00,-1.20724647763362,36.86478717004003,-1.4226224347987835,36.9728912262384,-0.945156912005083,36.9888747037026,-1.2654086311233768,36.7213817156517,-1.312780665934565,36.8412996843311,-1.13274251152056,36.69797800354971
3,2019-07-01 09:00:00,-1.25971001081527,36.7867350033491,-2.0798751063499,37.4730188020633,-0.924710412097827,36.991154553728805,-0.662938762534417,37.208730003992294,-1.38949011003694,36.9378165031396,-1.254907167423865,36.846738113876796
4,2019-07-01 12:00:00,-1.357253270153185,36.90965295139975,-2.0798751063499,37.4730188020633,-1.25964408074302,36.846875723337604,-1.27145041064563,36.8800989033115,-1.38949011003694,36.9378165031396,-1.2325985108307,36.873749503364
5,2019-07-01 15:00:00,-1.09214923624384,37.0329252226264,-1.2639371338088,36.75780978990901,-1.24479261558771,36.8676989548545,-1.32664980829448,36.8456175957835,-1.11830296945932,37.0097039117716,-1.2522170107602701,36.8593964033431
6,2019-07-01 18:00:00,-1.2639371338088,36.75780978990901,-1.2196032891760602,36.8916372259335,-1.2522170107602701,36.8593964033431,36.8593964033431,36.8593964033431,36.8593964033431,36.8593964033431,36.8593964033431,36.8593964033431
7,2019-07-01 21:00:00,-1.2856921106407,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078,36.8346959033078
8,2019-07-02 00:00:00,-1.210684710913,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881,36.8871615033881
9,2019-07-02 03:00:00,-1.31927811048384,36.8383276032631,-1.2608639359911498,36.8418029074353,-1.2805109287121998,36.9643344034059,-1.34296797047441,36.7665557232083,-1.25954595328511,36.775525007175204,36.775525007175204,36.775525007175204
10,2019-07-02 06:00:00,-1.2428455373387348,36.68044631077227,-1.2710060684048012,36.842738394390224,-1.2805109287121998,36.9643344034059,-1.316800590577585,36.77684421326255,-1.36678541866581,36.9116397029219,-1.22683874089239,36.803497167837556
11,2019-07-02 09:00:00,-1.29754364849494,36.824553167800204,-0.6762550130035511,37.1921754039943,-1.244237801160884,36.683613550395144,-1.25449702344011,36.893280482926095,-1.2284975777881966,36.80337349117717,-1.1519627114905,36.653023203539
12,2019-07-02 12:00:00,-1.37934198458691,36.9279107048284,-2.13887000622395,37.3808400020221,-1.3308769919506183,36.86843876148672,-1.2642705606419948,36.90761985331184,-1.291184235658835,36.801930348311245,-1.3188948855310925,36.84009127158917
13,2019-07-02 15:00:00,-1.330445894847858,36.86712787308923,-1.21803411085964,36.902353303373644,-1.272769232219505,36.7989258970819,-1.14420381108106,36.99042720342511,-1.24266602294153,36.6651434289749,-1.3583840707827919,36.91272798071418
14,2019-07-02 18:00:00,-1.330520271025093,36.86663610455126,-1.2353749659459101,36.67648107280013,-1.0375230114593699,37.0756970035532,-1.27577214404755,36.8114092699922,-1.2576049819349766,36.8513232469854,-1.225739812168805,36.8849605602813
15,2019-07-02 21:00:00,-1.22572351346483,36.8849485172725,-1.24014101096496,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295
16,2019-07-03 00:00:00,-1.22572351346483,36.8849485172725,-1.24014101096496,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295,36.745458003389295
17,2019-07-03 03:00:00,-1.3417487065041085,36.90208556755635,-2.01646010673929,37.3775152021796,-0.941273512513973,36.619534503823104,-1.26175607904033,36.769990274788846,-1.28144391534286,36.8151424216598,-1.3291903131653702,36.874575883693396
18,2019-07-03 06:00:00,-1.334656120092346,36.88206081725512,-2.067192106427778,37.45391808208656,-1.2697821354586325,36.80535579384045,-0.941273512513973,36.619534503823104,-1.48842052269264,37.054215024451295,-1.14923796102426,36.6670427033374
19,2019-07-03 09:00:00,-1.34438868979863,36.9026322461547,-2.0798751063499,37.4730188020633,-1.14923796102426,36.6670427033374,-1.48842052269264,37.054215024451295,-1.2645621720374702,36.8360318431251,-1.43459553489804,36.9674111615357
20,2019-07-03 12:00:00,-1.29099351062532,36.828092303302995,-1.1489052111008702,36.959006603445296,-1.3125250110951898,36.923936669987796,-1.2381308334496202,36.8439713829472,36.8439713829472,36.8439713829472,36.8439713829472,36.8439713829472
21,2019-07-03 15:00:00,-1.3186239107386948,36.91044078661235,-2.0798751063499,37.4730188020633,-1.18143901117524,36.9380360033818,-1.27834097035236,36.813934928324755,-1.30529097527718,36.832765181641506,-1.2037443307379099,36.917527483384
22,2019-07-03 18:00:00,-1.2702767618221533,36.805161146216264,-1.1851348529555499,36.93473140641185,-1.3247228103822,36.8969449032369,-1.26433113609309,36.7469843524426,-1.32559992705083,36.7944915304479,-1.28369301066269,36.824869703313496
