date,A0_Latitude,A0_Longitude,A1_Latitude,A1_Longitude,A2_Latitude,A2_Longitude,A3_Latitude,A3_Longitude,A4_Latitude,A4_Longitude,A5_Latitude,A5_Longitude
2019-07-01 00:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 03:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 06:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 09:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 12:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 15:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 18:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-01 21:00:00,-1.2195411439033848,36.68067735679805,-1.3631524295346493,36.92059225675162,-1.2822397201247273,36.84199029238339,-1.215567027725744,36.897090272891454,-1.2917907071054215,36.77520235418357,-1.1353561665482579,36.985400492173156
2019-07-02 00:00:00,-1.4706294070752102,37.03774762565314,-1.2970265766669324,36.755912930633684,-1.3291799409165543,36.8769362881101,-1.2079129191025149,36.91528036612527,-1.27255529147538,36.833045285086264,-1.2072090977188474,36.673566166052545
2019-07-02 03:00:00,-1.4706294070752102,37.03774762565314,-1.2970265766669324,36.755912930633684,-1.3291799409165543,36.8769362881101,-1.2079129191025149,36.91528036612527,-1.27255529147538,36.833045285086264,-1.2072090977188474,36.673566166052545
2019-07-02 06:00:00,-1.4706294070752102,37.03774762565314,-1.2970265766669324,36.755912930633684,-1.3291799409165543,36.8769362881101,-1.2079129191025149,36.91528036612527,-1.27255529147538,36.833045285086264,-1.2072090977188474,36.673566166052545
2019-07-02 09:00:00,-1.4706294070752102,37.03774762565314,-1.2970265766669324,36.755912930633684,-1.3291799409165543,36.8769362881101,-1.2079129191025149,36.91528036612527,-1.27255529147538,36.833045285086264,-1.2072090977188474,36.673566166052545
2019-07-02 12:00:00,-1.4706294070752102,37.03774762565314,-1.2970265766669324,36.755912930633684,-1.3291799409165543,36.8769362881101,-1.2079129191025149,36.91528036612527,-1.27255529147538,36.833045285086264,-1.2072090977188474,36.673566166052545
2019-07-02 15:00:00,-1.4706294070752102,37.03774762565314,-1.2970265766669324,36.755912930633684,-1.3291799409165543,36.8769362881101,-1.2079129191025149,36.91528036612527,-1.27255529147538,36.833045285086264,-1.2072090977188474,36.673566166052545
